concentration,date
20.69999999999999,1973-07-02 12:00:00+00:00
19.149999999999977,1973-08-01 22:00:00+00:00
17.350000000000023,1973-09-01 08:00:00+00:00
17.019999999999982,1973-10-01 18:00:00+00:00
17.99000000000001,1973-11-01 04:00:00+00:00
18.480000000000018,1973-12-01 14:00:00+00:00
19.180000000000007,1974-01-01 00:00:00+00:00
20.55000000000001,1974-01-31 10:00:00+00:00
21.319999999999993,1974-03-02 20:00:00+00:00
22.480000000000018,1974-04-02 06:00:00+00:00
22.920000000000016,1974-05-02 16:00:00+00:00
22.079999999999984,1974-06-02 02:00:00+00:00
21.00999999999999,1974-07-02 12:00:00+00:00
19.230000000000018,1974-08-01 22:00:00+00:00
17.269999999999982,1974-09-01 08:00:00+00:00
17.20999999999998,1974-10-01 18:00:00+00:00
18.29000000000002,1974-11-01 04:00:00+00:00
19.410000000000025,1974-12-01 14:00:00+00:00
20.230000000000018,1975-01-01 00:00:00+00:00
21.25,1975-01-31 10:00:00+00:00
21.870000000000005,1975-03-02 20:00:00+00:00
23.139999999999986,1975-04-02 06:00:00+00:00
23.80000000000001,1975-05-02 16:00:00+00:00
23.430000000000007,1975-06-02 02:00:00+00:00
21.730000000000018,1975-07-02 12:00:00+00:00
19.899999999999977,1975-08-01 22:00:00+00:00
18.399999999999977,1975-09-01 08:00:00+00:00
18.170000000000016,1975-10-01 18:00:00+00:00
19.319999999999993,1975-11-01 04:00:00+00:00
20.589999999999975,1975-12-01 14:00:00+00:00
21.579999999999984,1976-01-01 00:00:00+00:00
22.389999999999986,1976-01-31 12:00:00+00:00
23.329999999999984,1976-03-02 00:00:00+00:00
24.410000000000025,1976-04-01 12:00:00+00:00
24.70999999999998,1976-05-02 00:00:00+00:00
24.170000000000016,1976-06-01 12:00:00+00:00
22.889999999999986,1976-07-02 00:00:00+00:00
20.769999999999982,1976-08-01 12:00:00+00:00
19.139999999999986,1976-09-01 00:00:00+00:00
18.779999999999973,1976-10-01 12:00:00+00:00
20.139999999999986,1976-11-01 00:00:00+00:00
21.519999999999982,1976-12-01 12:00:00+00:00
22.75,1977-01-01 00:00:00+00:00
23.24000000000001,1977-01-31 10:00:00+00:00
24.529999999999973,1977-03-02 20:00:00+00:00
25.899999999999977,1977-04-02 06:00:00+00:00
26.569999999999993,1977-05-02 16:00:00+00:00
26.100000000000023,1977-06-02 02:00:00+00:00
24.75999999999999,1977-07-02 12:00:00+00:00
22.589999999999975,1977-08-01 22:00:00+00:00
21.420000000000016,1977-09-01 08:00:00+00:00
20.980000000000018,1977-10-01 18:00:00+00:00
22.24000000000001,1977-11-01 04:00:00+00:00
23.680000000000007,1977-12-01 14:00:00+00:00
24.80000000000001,1978-01-01 00:00:00+00:00
25.220000000000027,1978-01-31 10:00:00+00:00
26.470000000000027,1978-03-02 20:00:00+00:00
27.589999999999975,1978-04-02 06:00:00+00:00
27.839999999999975,1978-05-02 16:00:00+00:00
27.720000000000027,1978-06-02 02:00:00+00:00
26.370000000000005,1978-07-02 12:00:00+00:00
24.50999999999999,1978-08-01 22:00:00+00:00
22.600000000000023,1978-09-01 08:00:00+00:00
22.379999999999995,1978-10-01 18:00:00+00:00
23.75,1978-11-01 04:00:00+00:00
24.779999999999973,1978-12-01 14:00:00+00:00
26.05000000000001,1979-01-01 00:00:00+00:00
26.589999999999975,1979-01-31 10:00:00+00:00
27.79000000000002,1979-03-02 20:00:00+00:00
28.70999999999998,1979-04-02 06:00:00+00:00
29.30000000000001,1979-05-02 16:00:00+00:00
29.120000000000005,1979-06-02 02:00:00+00:00
27.560000000000002,1979-07-02 12:00:00+00:00
25.920000000000016,1979-08-01 22:00:00+00:00
23.75,1979-09-01 08:00:00+00:00
23.69999999999999,1979-10-01 18:00:00+00:00
25.120000000000005,1979-11-01 04:00:00+00:00
26.560000000000002,1979-12-01 14:00:00+00:00
27.839999999999975,1980-01-01 00:00:00+00:00
28.189999999999998,1980-01-31 12:00:00+00:00
29.910000000000025,1980-03-02 00:00:00+00:00
30.600000000000023,1980-04-01 12:00:00+00:00
31.29000000000002,1980-05-02 00:00:00+00:00
31.0,1980-06-01 12:00:00+00:00
29.389999999999986,1980-07-02 00:00:00+00:00
27.430000000000007,1980-08-01 12:00:00+00:00
25.720000000000027,1980-09-01 00:00:00+00:00
25.839999999999975,1980-10-01 12:00:00+00:00
26.930000000000007,1980-11-01 00:00:00+00:00
28.04000000000002,1980-12-01 12:00:00+00:00
29.060000000000002,1981-01-01 00:00:00+00:00
30.30000000000001,1981-01-31 10:00:00+00:00
31.20999999999998,1981-03-02 20:00:00+00:00
32.329999999999984,1981-04-02 06:00:00+00:00
32.74000000000001,1981-05-02 16:00:00+00:00
32.079999999999984,1981-06-02 02:00:00+00:00
30.319999999999993,1981-07-02 12:00:00+00:00
28.25999999999999,1981-08-01 22:00:00+00:00
26.519999999999982,1981-09-01 08:00:00+00:00
26.680000000000007,1981-10-01 18:00:00+00:00
28.189999999999998,1981-11-01 04:00:00+00:00
29.439999999999998,1981-12-01 14:00:00+00:00
30.569999999999993,1982-01-01 00:00:00+00:00
31.439999999999998,1982-01-31 10:00:00+00:00
32.52999999999997,1982-03-02 20:00:00+00:00
33.389999999999986,1982-04-02 06:00:00+00:00
33.95999999999998,1982-05-02 16:00:00+00:00
33.18000000000001,1982-06-02 02:00:00+00:00
31.879999999999995,1982-07-02 12:00:00+00:00
29.649999999999977,1982-08-01 22:00:00+00:00
27.810000000000002,1982-09-01 08:00:00+00:00
27.689999999999998,1982-10-01 18:00:00+00:00
29.089999999999975,1982-11-01 04:00:00+00:00
30.319999999999993,1982-12-01 14:00:00+00:00
31.19999999999999,1983-01-01 00:00:00+00:00
32.35000000000002,1983-01-31 10:00:00+00:00
32.93000000000001,1983-03-02 20:00:00+00:00
34.76999999999998,1983-04-02 06:00:00+00:00
35.579999999999984,1983-05-02 16:00:00+00:00
35.139999999999986,1983-06-02 02:00:00+00:00
33.81,1983-07-02 12:00:00+00:00
32.20999999999998,1983-08-01 22:00:00+00:00
29.689999999999998,1983-09-01 08:00:00+00:00
29.819999999999993,1983-10-01 18:00:00+00:00
30.980000000000018,1983-11-01 04:00:00+00:00
32.81999999999999,1983-12-01 14:00:00+00:00
33.51999999999998,1984-01-01 00:00:00+00:00
34.329999999999984,1984-01-31 12:00:00+00:00
35.110000000000014,1984-03-02 00:00:00+00:00
36.879999999999995,1984-04-01 12:00:00+00:00
37.25,1984-05-02 00:00:00+00:00
36.620000000000005,1984-06-01 12:00:00+00:00
35.22000000000003,1984-07-02 00:00:00+00:00
33.110000000000014,1984-08-01 12:00:00+00:00
30.899999999999977,1984-09-01 00:00:00+00:00
31.180000000000007,1984-10-01 12:00:00+00:00
32.80000000000001,1984-11-01 00:00:00+00:00
34.04000000000002,1984-12-01 12:00:00+00:00
34.79000000000002,1985-01-01 00:00:00+00:00
35.81999999999999,1985-01-31 10:00:00+00:00
37.25,1985-03-02 20:00:00+00:00
38.170000000000016,1985-04-02 06:00:00+00:00
38.74000000000001,1985-05-02 16:00:00+00:00
38.06999999999999,1985-06-02 02:00:00+00:00
36.379999999999995,1985-07-02 12:00:00+00:00
34.50999999999999,1985-08-01 22:00:00+00:00
32.920000000000016,1985-09-01 08:00:00+00:00
32.620000000000005,1985-10-01 18:00:00+00:00
34.06,1985-11-01 04:00:00+00:00
35.379999999999995,1985-12-01 14:00:00+00:00
36.110000000000014,1986-01-01 00:00:00+00:00
36.77999999999997,1986-01-31 10:00:00+00:00
37.68000000000001,1986-03-02 20:00:00+00:00
39.370000000000005,1986-04-02 06:00:00+00:00
40.02999999999997,1986-05-02 16:00:00+00:00
39.370000000000005,1986-06-02 02:00:00+00:00
37.75999999999999,1986-07-02 12:00:00+00:00
35.73000000000002,1986-08-01 22:00:00+00:00
34.68000000000001,1986-09-01 08:00:00+00:00
33.99000000000001,1986-10-01 18:00:00+00:00
35.48000000000002,1986-11-01 04:00:00+00:00
36.72000000000003,1986-12-01 14:00:00+00:00
37.839999999999975,1987-01-01 00:00:00+00:00
38.29000000000002,1987-01-31 10:00:00+00:00
39.23000000000002,1987-03-02 20:00:00+00:00
40.80000000000001,1987-04-02 06:00:00+00:00
41.660000000000025,1987-05-02 16:00:00+00:00
41.06999999999999,1987-06-02 02:00:00+00:00
39.329999999999984,1987-07-02 12:00:00+00:00
37.920000000000016,1987-08-01 22:00:00+00:00
36.26999999999998,1987-09-01 08:00:00+00:00
36.18000000000001,1987-10-01 18:00:00+00:00
37.639999999999986,1987-11-01 04:00:00+00:00
38.77999999999997,1987-12-01 14:00:00+00:00
40.25,1988-01-01 00:00:00+00:00
41.54000000000002,1988-01-31 12:00:00+00:00
42.05000000000001,1988-03-02 00:00:00+00:00
43.410000000000025,1988-04-01 12:00:00+00:00
44.04000000000002,1988-05-02 00:00:00+00:00
43.620000000000005,1988-06-01 12:00:00+00:00
42.22000000000003,1988-07-02 00:00:00+00:00
40.26999999999998,1988-08-01 12:00:00+00:00
38.55000000000001,1988-09-01 00:00:00+00:00
38.72000000000003,1988-10-01 12:00:00+00:00
39.910000000000025,1988-11-01 00:00:00+00:00
41.18000000000001,1988-12-01 12:00:00+00:00
42.60000000000002,1989-01-01 00:00:00+00:00
42.920000000000016,1989-01-31 10:00:00+00:00
43.52999999999997,1989-03-02 20:00:00+00:00
45.25999999999999,1989-04-02 06:00:00+00:00
45.51999999999998,1989-05-02 16:00:00+00:00
44.97000000000003,1989-06-02 02:00:00+00:00
43.75,1989-07-02 12:00:00+00:00
41.51999999999998,1989-08-01 22:00:00+00:00
39.639999999999986,1989-09-01 08:00:00+00:00
39.829999999999984,1989-10-01 18:00:00+00:00
41.139999999999986,1989-11-01 04:00:00+00:00
42.370000000000005,1989-12-01 14:00:00+00:00
43.5,1990-01-01 00:00:00+00:00
44.55000000000001,1990-01-31 10:00:00+00:00
45.23000000000002,1990-03-02 20:00:00+00:00
46.04000000000002,1990-04-02 06:00:00+00:00
47.0,1990-05-02 16:00:00+00:00
46.06999999999999,1990-06-02 02:00:00+00:00
44.670000000000016,1990-07-02 12:00:00+00:00
42.75999999999999,1990-08-01 22:00:00+00:00
40.81999999999999,1990-09-01 08:00:00+00:00
41.04000000000002,1990-10-01 18:00:00+00:00
42.69,1990-11-01 04:00:00+00:00
44.06999999999999,1990-12-01 14:00:00+00:00
44.589999999999975,1991-01-01 00:00:00+00:00
45.629999999999995,1991-01-31 10:00:00+00:00
47.02999999999997,1991-03-02 20:00:00+00:00
48.48000000000002,1991-04-02 06:00:00+00:00
49.22000000000003,1991-05-02 16:00:00+00:00
48.120000000000005,1991-06-02 02:00:00+00:00
46.06,1991-07-02 12:00:00+00:00
43.920000000000016,1991-08-01 22:00:00+00:00
42.05000000000001,1991-09-01 08:00:00+00:00
42.110000000000014,1991-10-01 18:00:00+00:00
43.639999999999986,1991-11-01 04:00:00+00:00
44.889999999999986,1991-12-01 14:00:00+00:00
45.879999999999995,1992-01-01 00:00:00+00:00
46.629999999999995,1992-01-31 12:00:00+00:00
47.72000000000003,1992-03-02 00:00:00+00:00
49.06999999999999,1992-04-01 12:00:00+00:00
49.579999999999984,1992-05-02 00:00:00+00:00
49.170000000000016,1992-06-01 12:00:00+00:00
46.94,1992-07-02 00:00:00+00:00
44.920000000000016,1992-08-01 12:00:00+00:00
42.94,1992-09-01 00:00:00+00:00
43.23000000000002,1992-10-01 12:00:00+00:00
44.089999999999975,1992-11-01 00:00:00+00:00
45.329999999999984,1992-12-01 12:00:00+00:00
46.629999999999995,1993-01-01 00:00:00+00:00
47.10000000000002,1993-01-31 10:00:00+00:00
48.31999999999999,1993-03-02 20:00:00+00:00
49.410000000000025,1993-04-02 06:00:00+00:00
50.23000000000002,1993-05-02 16:00:00+00:00
49.55000000000001,1993-06-02 02:00:00+00:00
47.52999999999997,1993-07-02 12:00:00+00:00
45.48000000000002,1993-08-01 22:00:00+00:00
43.670000000000016,1993-09-01 08:00:00+00:00
43.94999999999999,1993-10-01 18:00:00+00:00
45.30000000000001,1993-11-01 04:00:00+00:00
46.77999999999997,1993-12-01 14:00:00+00:00
48.339999999999975,1994-01-01 00:00:00+00:00
48.889999999999986,1994-01-31 10:00:00+00:00
49.94999999999999,1994-03-02 20:00:00+00:00
51.25,1994-04-02 06:00:00+00:00
51.670000000000016,1994-05-02 16:00:00+00:00
50.94,1994-06-02 02:00:00+00:00
49.55000000000001,1994-07-02 12:00:00+00:00
47.49000000000001,1994-08-01 22:00:00+00:00
45.839999999999975,1994-09-01 08:00:00+00:00
46.0,1994-10-01 18:00:00+00:00
47.589999999999975,1994-11-01 04:00:00+00:00
49.05000000000001,1994-12-01 14:00:00+00:00
49.98000000000002,1995-01-01 00:00:00+00:00
51.02999999999997,1995-01-31 10:00:00+00:00
51.660000000000025,1995-03-02 20:00:00+00:00
53.48000000000002,1995-04-02 06:00:00+00:00
53.81999999999999,1995-05-02 16:00:00+00:00
53.30000000000001,1995-06-02 02:00:00+00:00
51.94,1995-07-02 12:00:00+00:00
49.5,1995-08-01 22:00:00+00:00
48.110000000000014,1995-09-01 08:00:00+00:00
47.80000000000001,1995-10-01 18:00:00+00:00
49.610000000000014,1995-11-01 04:00:00+00:00
50.74000000000001,1995-12-01 14:00:00+00:00
52.089999999999975,1996-01-01 00:00:00+00:00
53.29000000000002,1996-01-31 12:00:00+00:00
54.06,1996-03-02 00:00:00+00:00
54.75999999999999,1996-04-01 12:00:00+00:00
55.44999999999999,1996-05-02 00:00:00+00:00
55.00999999999999,1996-06-01 12:00:00+00:00
53.69999999999999,1996-07-02 00:00:00+00:00
51.54000000000002,1996-08-01 12:00:00+00:00
49.50999999999999,1996-09-01 00:00:00+00:00
49.64999999999998,1996-10-01 12:00:00+00:00
50.80000000000001,1996-11-01 00:00:00+00:00
52.379999999999995,1996-12-01 12:00:00+00:00
53.23000000000002,1997-01-01 00:00:00+00:00
54.06,1997-01-31 10:00:00+00:00
54.610000000000014,1997-03-02 20:00:00+00:00
56.39999999999998,1997-04-02 06:00:00+00:00
56.839999999999975,1997-05-02 16:00:00+00:00
55.68000000000001,1997-06-02 02:00:00+00:00
54.51999999999998,1997-07-02 12:00:00+00:00
52.56999999999999,1997-08-01 22:00:00+00:00
50.24000000000001,1997-09-01 08:00:00+00:00
50.829999999999984,1997-10-01 18:00:00+00:00
52.49000000000001,1997-11-01 04:00:00+00:00
54.339999999999975,1997-12-01 14:00:00+00:00
